WEEK,MONTH,YEAR,STORE,CITY,ZIP,BRAND,MOVE,PRICE,QTY,REVENUE,PROFIT,CASE,COSMETIC,HABA,PHARMACY,INCOME,HSIZEAVG,HSIZE1,HSIZE2,HSIZE34,HHLARGE,SINGLE,RETIRED,UNEMP,WORKWOM,WRKCH5,WRKCH17,NWRKCH5,NWRKCH17,WRKCH,NWRKCH,WRKWNCH,move and profit score
199,7,1993,59,CRYSTAL LAKE,60014.0,OTHERS,87,62.22,29,148.45999999999998,670.81,258,12621.09058,366514.18,0.0,310.73616000000004,85.6988628,4.47265927,8.615516620000001,11.83221663,4.07960719,6.18756615,3.22342888,5.27174006,11.3301869,2.26817932,5.18207438,3.02015222,2.194616586,7.450253699999999,5.21476869,5.601270830000001,757.81
199,7,1993,62,NORTHFIELD,60093.0,OTHERS,61,30.43,18,90.71,363.86,186,5639.039999999999,273100.32,0.0,202.251537,48.5305686,3.28769622,6.5671596,6.27351732,1.87162686,3.71552688,3.1901922,2.97548046,5.80977306,0.5715836279999998,2.37182778,1.2799566,1.9883295,2.94341166,3.2682861,4.32134748,424.86
199,7,1993,64,VILLA PARK,60181.0,OTHERS,81,59.690000000000005,28,146.0,610.19,258,3188.08,235637.64,0.0,296.962904,79.8378364,5.26289904,8.46764968,10.47993436,3.78951692,7.4276412,3.207306592,4.6511276,10.95624712,1.81368264,4.23362464,2.64410496,1.9716158,6.047307,4.615720759999999,7.07521444,691.19
199,7,1993,67,OAKBROOK TERRACE,60521.0,OTHERS,89,49.74,25,150.73000000000002,503.36,234,5698.5,294467.75,0.0,269.924,63.89919,6.373587499999999,8.421610000000001,7.658015000000001,2.54678675,6.322103,3.821379,3.897545,9.62894025,1.0350705999999998,3.1255075,1.54245825,1.7616495,4.16057825,3.30410775,7.208686999999999,592.36
199,7,1993,68,CHICAGO,60625.0,OTHERS,123,60.6,29,225.28000000000003,625.4399999999999,270,2283.75,364429.08,0.0,295.46261400000003,72.95416900000001,9.16545754,8.15961806,8.52910967,3.14581502,9.86151612,5.25615517,5.74480546,9.58564956,1.487179508,2.757870855,1.75073029,1.176566047,4.24505045,2.927296424,8.1794877,748.4399999999999
199,7,1993,70,JOLIET,60435.0,OTHERS,128,56.83,28,211.84,530.76,258,8221.36,453225.92,0.0,291.545856,73.36634480000001,7.21870996,8.58213076,9.1039648,3.09519448,7.41322036,5.014792720000001,5.52427624,9.1764232,1.58459882,3.31789892,2.523276,1.84714964,4.90249788,4.370425920000001,6.2262914,658.76
199,7,1993,71,NORTH RIVERSIDE,60546.0,OTHERS,165,75.18,36,262.38,731.53,318,69724.8,735737.4,261639.0,374.57420400000007,83.055024,12.18583224,11.65996692,9.45370656,2.70049428,9.61420752,8.36964972,6.466239359999999,10.911663,1.224413136,3.0422534400000005,1.88920188,1.66760568,4.26666672,3.55680756,9.7945002,896.53
199,7,1993,72,LINCOLNWOOD,60646.0,OTHERS,63,48.53,24,111.24,524.14,222,215.76,214120.8,0.0,257.092644,62.8542432,5.08629432,8.8455408,7.63161696,2.43654816,5.4312048,4.67104488,3.5124948,7.947143520000001,0.8119180800000001,2.76350088,1.2067039199999998,1.422718848,3.5754189599999995,2.62942272,6.90496656,587.14
199,7,1993,73,CHICAGO,60629.0,OTHERS,96,55.5,29,167.56,592.79,270,7847.4,583410.69,205327.83,307.833985,80.0141465,6.640913,8.88769844,9.5465071,3.92488233,7.65951654,6.33028559,4.81147845,8.4896978,1.108432606,2.90265814,1.90055009,2.012190694,4.01109063,3.91274061,7.47438895,688.79
199,7,1993,74,NORRIDGE,60634.0,OTHERS,116,56.96,28,186.43,622.6800000000001,252,21261.23888,435327.76,0.0,293.440476,69.7363352,7.433980959999999,9.54616712,8.494349920000001,2.5255013,7.17824604,6.447864640000001,4.63524432,8.33830424,0.6780905599999999,2.54100364,1.544675608,1.3831088879999998,3.2190942,2.92778458,7.846206759999999,738.6800000000001
199,7,1993,75,CHICAGO,60640.0,OTHERS,87,45.58,23,147.10000000000002,458.47,222,6926.91,531615.79,327249.06,226.942909,44.8236834,12.02633085,5.86890011,3.6335814,1.47118833,10.14807472,5.30926572,5.23116117,7.258414979999999,1.307680272,1.271556449,1.28961828,0.5237945709999999,2.57923656,1.81341292,5.945992200000001,545.47
199,7,1993,76,CHICAGO,60618.0,OTHERS,138,42.24,22,170.14,278.35,198,5508.58,492553.16,208833.9,223.093486,60.2591924,5.9334506,6.09238212,6.79794192,3.17622602,6.9830068,3.78746126,4.803749939999999,6.5197572,1.5394290999999996,2.17628268,1.631663,1.06727896,3.71571178,2.698941828,4.98582964,416.35
199,7,1993,77,VERNON HILLS,60061.0,OTHERS,79,55.22,27,140.25,562.84,252,8119.44,382933.98,209557.26,296.544267,76.2736419,4.86844155,8.30769264,10.63535076,3.18851586,6.22792773,2.607362028,4.9141107,11.18242341,1.94722623,4.11337143,3.02645808,2.477240442,6.060597659999999,5.50369863,6.65655165,641.84
199,7,1993,78,DOWNERS GROVE,60516.0,OTHERS,118,75.25,33,202.23,738.52,288,6376.26,385531.74,0.0,361.652775,90.91962,6.6866481,10.1076294,12.5354229,3.6702996,8.128529310000001,3.0477579,5.46591342,13.990424249999998,2.19899955,4.71321345,3.306004185,2.56299747,6.912213,5.8690014900000005,9.22080555,856.52
199,7,1993,80,ARLINGTON HEIGHTS,60005.0,OTHERS,175,54.71,27,250.31,626.51,270,6812.91,458173.26,228368.97000000003,294.55677,71.0751105,6.11799048,8.94062421,9.2443545,2.697031242,6.85384659,3.18057246,4.41546228,10.8972972,1.37973024,4.21246872,2.54799945,2.35328787,5.592198959999999,4.9012870500000005,7.22654379,801.51
199,7,1993,81,MOUNT PROSPECT,60056.0,OTHERS,201,56.8,28,264.54,578.4300000000001,252,8391.04,426787.76,0.0,300.15818,70.4359852,7.038469759999999,9.75127216,8.736820400000001,2.4734377920000004,7.70597156,3.20364184,4.006676799999999,12.02719784,1.3433933519999997,3.9814278,1.86070808,1.97175468,5.32482104,3.83246304,8.782791920000001,779.4300000000001
199,7,1993,83,LANSING,60438.0,OTHERS,98,46.57,25,160.82,530.09,234,8713.25,506894.0,189233.5,261.401975,65.3729325,5.72157425,8.3181485,8.506438249999999,2.45383875,5.83567275,4.2570725,4.513306249999999,8.2658075,1.0003297499999997,2.9240409,2.182038,2.110586,3.9243705,4.292624,6.33795175,628.09
199,7,1993,84,ORLAND PARK,60462.0,OTHERS,117,63.53,31,202.82,670.73,288,11474.34,398964.42,0.0,333.73412700000006,94.4656025,4.4194964,9.06132914,12.50980696,5.0093675,7.1693551200000005,3.37777488,5.89956722,10.73710544,2.195621996,4.47704108,4.090954679999999,2.835199395,6.672663200000001,6.92615423,6.5849177,787.73
199,7,1993,86,CHICAGO,60618.0,OTHERS,194,84.28,39,326.18,908.45,354,12148.5,753017.0700000001,237099.72,393.469869,98.6528166,12.62592864,11.24662578,10.49984364,4.62760272,14.9973603,6.58932066,9.53900649,11.43506442,2.619373185,3.84546279,3.30009186,2.35265901,6.46483617,5.65275087,8.51651931,1102.45
199,7,1993,88,BENSENVILLE,60106.0,OTHERS,58,43.96,23,98.51,524.42,216,1039.37,266027.43,0.0,242.645515,63.1105786,5.34359391,7.1709377,7.376612440000001,3.10885641,6.29683489,2.79988683,3.64822481,9.24369908,1.3512499999999998,3.07984375,1.7609375,1.49140625,4.4310937500000005,3.25234375,6.58356416,582.4200000000001
199,7,1993,89,CHICAGO,60632.0,OTHERS,81,44.0,23,127.36,453.47,216,2097.37,328889.19,203310.57,237.086737,64.1793978,6.26503394,6.18916522,6.90408549,3.64171535,7.06201338,5.06734528,4.328620239999999,6.85147966,1.299020749,2.10305169,1.61591882,1.3042586999999997,3.4020726,2.92017752,5.63065185,534.47
199,7,1993,90,CHICAGO,60617.0,OTHERS,140,62.75,30,203.54,657.28,276,7670.1003,360187.19999999995,0.0,315.13971000000004,79.84435500000001,7.859922,8.954975099999999,9.455253,3.729849900000001,8.5651044,7.0607493,6.247726200000001,7.3338801,1.03239891,3.0820884,2.38710768,2.52811812,4.1144871,4.9152258,5.7644526,797.28
199,7,1993,91,OAK LAWN,60453.0,OTHERS,56,45.43,23,98.68,502.79,216,5550.35977,218001.13,0.0,242.384327,58.5713308,6.337057289999999,7.305603619999999,6.8667926,2.49054672,5.98997372,4.8269927500000005,4.1130325,6.64924848,0.766782809,2.37702677,1.4499166420000005,1.7845128449999998,3.14380974,3.23442951,5.8912522,558.79
199,7,1993,92,HAZEL CREST,60429.0,OTHERS,46,33.120000000000005,19,67.64999999999999,397.59,192,3546.54,212703.67,0.0,202.498219,56.200495200000006,3.2669968000000003,5.42722802,7.446369799999999,2.85940595,4.896153699999999,2.53274427,3.74021536,6.1376308,1.35223798,2.5882679700000004,2.13135939,1.63219348,3.94050595,3.76355287,3.94603438,443.59
199,7,1993,93,EVANSTON,60202.0,OTHERS,96,48.48,25,145.73000000000002,508.97,228,5350.25025,525696.5,196166.75,259.17975,55.61608,9.47908825,7.8825445,5.838342,1.8000249999999998,11.285714,3.20725225,4.94998425,10.51593425,1.21014325,2.4231747500000003,1.08884015,0.6729436,3.633318,1.76178375,8.710692,604.97
199,7,1993,94,BLOOMINGDALE,60108.0,OTHERS,92,63.89,29,175.46,643.17,252,13040.14,326616.85,0.0,311.590935,82.5058381,5.20784697,8.84966987,11.22725372,3.71523002,7.11077216,2.327759124,5.13852827,11.66708367,2.37249464,3.9626876,3.670238260000001,1.941131936,6.33518195,5.61137037,7.461251949999999,735.1700000000001
199,7,1993,95,CHICAGO,60634.0,OTHERS,140,59.65,28,225.82,579.19,258,3459.96,511368.2,366566.76,290.737216,71.1935784,8.008200760000001,8.4818048,8.56791376,2.94208096,7.802984,5.88350336,5.25014532,8.1996936,0.985675096,2.4620542800000003,1.55318492,1.455044164,3.44772932,3.008229112,7.69926164,719.19
199,7,1993,97,AURORA,60506.0,OTHERS,38,44.07,21,74.27,426.64,198,3901.38,119299.11,0.0,220.158666,58.7354817,4.758064500000001,6.2000001000000005,7.11612888,2.92580631,5.624543399999999,2.83359762,3.73534077,8.19459648,1.900773,3.00168645,1.900773,1.165846815,4.90245966,3.06661992,4.64960664,464.64
199,7,1993,98,CHICAGO,60638.0,OTHERS,156,72.15,32,254.89,719.96,270,70433.28,905237.44,351756.768,338.355072,86.5944,7.44131008,10.24743744,10.29815104,4.01310112,8.81980416,6.7153488,5.71884672,9.5867008,1.400235072,3.35304224,2.06274304,2.18135776,4.75327744,4.24410112,7.89703264,875.96
199,7,1993,100,CHICAGO,60608.0,OTHERS,133,66.82000000000001,30,236.13,621.61,252,83409.9,1026321.0,320519.38499999995,301.09725000000003,92.407722,7.7569566,6.5644521000000005,9.1879614,6.4906302,10.823181,5.6354916,7.202238,8.017018199999999,1.9691619,3.0312687,3.38013612,2.2146612,5.0004306000000005,5.5947969,5.693505,754.61
199,7,1993,101,DES PLAINES,60016.0,OTHERS,60,52.86,25,98.27,488.89,222,55265.0,613295.25,309494.0,266.49845000000005,62.9273725,6.6877325,8.384272500000002,7.52693725,2.40105675,6.376107000000001,3.876483,3.732539,9.75162825,1.075546,3.11650575,1.6894741,1.352048,4.19205175,3.04152225,7.5354195,548.89
199,7,1993,102,MERRIONETTE PARK,60655.0,OTHERS,120,60.37,28,200.94,598.2,252,77068.04,871076.36,471807.0,293.827926,75.776092,7.31276336,8.11532596,8.681841,3.89006912,7.997821440000001,6.0342282,5.393787,8.11843592,1.15252732,3.15755244,2.1229677,1.882944,4.310079760000001,4.00591184,6.2437956,718.1999999999999
199,7,1993,103,BOLINGBROOK,60439.0,OTHERS,97,64.26,29,151.41,598.64,240,54824.79,561819.32,326703.27,306.972105,95.9468538,3.535881724,6.60196107,12.91956786,5.94258894,7.6140602,1.82784912,6.17344344,10.47753383,3.40907992,4.80992753,4.887167000000001,2.0995159,8.21900716,6.9866829,4.54109579,695.64
199,7,1993,104,ST CHARLES,60174.0,OTHERS,42,35.63,19,72.71000000000001,375.79,180,6223.83,214702.28000000003,0.0,203.278207,52.5067033,3.88275127,5.80268246,7.08179495,2.232771225,4.34802498,2.54248196,3.3658566500000004,7.7008311,1.449012485,3.06558198,1.80536575,1.20829721,4.51459456,3.01366277,4.22428311,417.79
199,7,1993,105,MELROSE PARK,60160.0,OTHERS,64,52.82,25,116.27,490.62,216,41066.5,589109.5,281559.0,260.359825,73.194675,5.1705025,6.82802,9.005489999999998,3.99598825,6.941732,4.0296405,4.338695,9.022253,1.94726975,3.243219,1.84912575,1.331638075,5.190489,3.18076375,6.121643000000001,554.62
199,7,1993,106,MONTGOMERY,60538.0,OTHERS,85,54.56,27,137.09,558.01,252,7760.610000000001,281131.02,152576.1819,283.684842,78.6862863,5.09283423,7.8985476,10.04937219,3.95924679,6.52478166,3.067257348,5.52919905,9.922041,2.643442722,3.5594262,3.11372937,1.573770492,6.202868759999999,4.6874997,5.42173527,643.01
199,7,1993,107,WESTCHESTER,60154.0,OTHERS,161,64.39,30,257.67,683.07,276,12398.1,500737.5,0.0,324.81393,77.232972,6.761985,10.788177,9.6203292,2.8295085,6.4865319,5.8863282,5.071911,9.3366159,0.90053904,3.253356,2.0262129,2.39720955,4.1538951,4.4234226,7.8309855,844.07
199,7,1993,109,BANNOCKBURN,60015.0,OTHERS,133,41.81,22,222.88,433.81,216,9346.48,523426.86,0.0,247.130356,62.8382568,3.2498749800000004,7.4449672,8.79338988,2.51176772,5.09061806,2.95215976,4.12781644,7.497747400000001,0.8784132280000001,3.21329228,2.02696208,2.67679885,4.09170542,4.70376082,5.138903,566.81
199,7,1993,110,EAST DUNDEE,60118.0,OTHERS,98,64.19,30,161.86,663.86,276,8533.2,368400.3,226098.3,315.6258,90.332328,4.959663,8.842865999999999,11.338953,4.8585189,7.5595458,3.26053842,5.4426951,12.129423,2.84690268,4.5864984,3.1293462,2.2723869,7.4334012,5.4017334,6.709245,761.86
199,7,1993,111,CHICAGO,60620.0,OTHERS,19,10.67,8,23.99,182.31,96,1147.36,113088.0,0.0,81.106264,22.5936512,2.0877152,2.17106864,2.48412896,1.25708744,3.0219312,1.88886976,1.79187504,2.30812336,0.492835552,0.89755336,0.48347792,0.484257728,1.39038896,0.967735648,1.72651376,201.31
199,7,1993,112,BUFFALO GROVE,60090.0,OTHERS,79,70.51,31,180.4,710.12,264,64674.37,878759.79,549587.84,337.362429,82.5206515,6.8606785100000005,9.87390858,11.26892315,2.9964898840000003,7.77977643,2.14608846,5.62374317,13.64509516,2.387082894,4.7046654,3.79848239,2.29085102,7.09174755,6.08933372,8.20696635,789.12
199,7,1993,113,CHICAGO,60646.0,OTHERS,86,53.48,27,154.72,581.12,264,6192.18,390216.96,0.0,287.48682,66.7442295,7.44519249,9.219231,7.863461640000001,2.47211541,6.90342426,6.248500920000001,4.40441091,8.0329023,0.69752691,2.54435958,1.149305868,1.588673331,3.24188649,2.73797928,7.61519502,667.12
199,7,1993,114,CALUMET CITY,60409.0,OTHERS,52,49.3,24,92.35,444.63,192,51838.3248,675097.92,223596.0,248.350776,63.616716,5.97973824,7.11186144,8.221190400000001,2.68720968,6.95284152,4.28621424,4.85524848,7.37944728,1.120348416,2.55884868,1.970268,1.970268,3.67919712,3.940536,5.6441628,496.63
199,7,1993,115,NAPERVILLE,60540.0,OTHERS,57,52.41,24,110.86,515.9300000000001,210,82233.1224,685096.08,332504.424,262.73964,73.0237536,3.66032304,6.18663888,10.52106576,3.6319728,5.68417344,1.64204184,4.76056704,9.72671904,1.607764176,3.9654396,3.23825304,2.76387744,5.57320416,6.00213072,5.52456,572.9300000000001
199,7,1993,116,ELMHURST,60126.0,OTHERS,95,46.93,25,163.31,509.46,234,8236.25,390183.5,141227.75,267.427825,67.9845,5.159345249999999,8.195521,8.7037035,2.94142975,6.200564,3.88276125,4.168709,8.890878500000001,1.218390825,3.23754775,1.796935,1.76245225,4.4559385,3.559387,6.537009,604.46
199,7,1993,117,SCHAUMBURG,60193.0,OTHERS,83,56.97,27,153.78,558.39,240,7973.37,248047.65,0.0,290.5459875,72.2389239,6.40074393,7.98495138,9.74264436,2.8716606,7.07921559,2.0520998999999995,4.40644725,11.85667848,2.0523861,4.42794978,3.08487474,1.855122102,6.48033588,4.93999695,7.18102638,641.39
199,7,1993,118,MORTON GROVE,60053.0,OTHERS,39,26.59,15,57.71000000000001,316.28000000000003,150,177.75,103970.4,0.0,159.485445,37.82732549999999,3.58633785,5.476281,4.585388999999999,1.351992375,3.3092892000000003,2.7732240000000004,2.103825,5.3246619,0.50600625,1.77719265,0.7281553199999999,0.79480005,2.2831989,1.5229553999999998,4.4851389,355.28
199,7,1993,119,BUFFALO GROVE,60089.0,OTHERS,53,63.4,28,118.54,641.1800000000001,252,6328.28,263232.76,0.0,301.07613200000003,72.60582840000001,6.50257216,9.2764336,9.71918444,2.5018098,6.78363868,2.2255786,4.33188112,12.94345304,1.95465984,4.49370264,3.057934432,1.92947104,6.44836276,4.98740564,8.08932992,694.1800000000001
199,7,1993,121,WILLOWBROOK,60514.0,OTHERS,102,76.52,35,202.08,726.31,288,123093.95,1085734.65,587636.35,383.247515,88.455325,8.7843287,12.0093036,10.9970861,3.2092816,8.8210605,4.4974279,6.011080250000001,13.38064875,1.587929175,4.07908445,2.8335069,2.75702385,5.6670138,5.59053075,10.23601845,828.31
199,7,1993,122,HOFFMAN ESTATES,60194.0,OTHERS,88,69.62,31,184.48,690.02,258,127566.55,1001145.0,464927.46,334.026643,88.6022377,5.62378998,9.24795875,12.22746516,3.90078673,8.35524524,1.735104472,5.77073587,13.20166434,2.43052152,5.56849838,4.14273708,2.32418625,7.9990199,6.46692333,7.3254519,778.02
199,7,1993,123,CHICAGO,60630.0,OTHERS,104,60.17,30,188.7,632.1500000000001,276,12657.0,666953.1,361459.5,310.02303,82.35621,8.0480691,8.3314812,9.269241,4.3512087,9.4887345,5.2545114,5.8831899,9.347181,1.9482885,3.1172616,2.1376548,1.6933722,5.065549799999999,3.831027,7.4721591,736.1500000000001
199,7,1993,124,OAK PARK,60302.0,OTHERS,58,42.39,22,103.64,427.19,210,7841.679999999999,535015.58,255950.64,225.697054,56.720818,7.20316916,5.8904934,6.157440960000001,2.74889692,9.005074760000001,3.1796072,5.2890552,7.667408099999999,1.89264548,2.5723138100000003,1.5778729999999996,1.0886721999999998,4.464959400000001,2.6665452,4.85076636,485.19
199,7,1993,126,WHEATON,60187.0,OTHERS,133,74.91,33,256.04,690.12,282,108977.55,1204494.72,675939.66,362.368908,90.676179,6.69469317,10.31950029,12.23372469,3.75208251,8.64840735,3.07933131,5.90288787,13.92465624,1.72190106,4.6491324,3.34141863,3.05288379,6.37103346,6.39430242,9.40241346,823.12
199,7,1993,128,CHICAGO,60645.0,OTHERS,174,71.24000000000001,33,319.87,673.3299999999999,300,61205.76,1107666.45,340268.61,335.063157,78.423444,12.086124600000002,9.48803889,8.12440167,3.3014355,13.12377396,5.1822771,5.97072366,13.142289600000002,1.7398321379999997,2.98967064,1.647514539,0.894770811,4.72950291,2.54228535,11.2998303,847.3299999999999
199,7,1993,129,LAKE ZURICH,60047.0,OTHERS,68,71.00999999999999,30,157.85,657.72,246,94772.4,827354.1000000001,340210.53,329.99592,87.48531,4.0922766,9.7062618,12.5390454,3.6624159,6.0924204,3.3394197,5.91195,11.0362932,1.9569447,4.5791727,3.0385164,3.3030735,6.5361174,6.341590200000001,6.5390502,725.72
199,7,1993,130,CHICAGO,60649.0,OTHERS,42,22.6,15,56.66,307.29,174,2892.9,297700.05,0.0,149.49975,36.9232815,5.5114545,3.6920619,4.130261249999999,1.66622265,6.3998889,2.6085042,3.47825025,5.0554464,1.2797838,1.9270449000000005,1.09309755,0.8081552249999999,3.2068287,1.90125285,3.0915108,349.29
199,7,1993,131,ROLLING MEADOWS,60008.0,OTHERS,126,81.53999999999999,36,247.95,746.83,300,111493.8,1037875.68,497784.6,388.567332,90.4003308,9.49250088,12.09185856,11.17202832,3.24361224,9.86643072,4.33328256,5.54777532,14.9342904,1.991638368,5.120856000000001,2.6181817199999995,2.443169736,7.112494080000001,5.0613516,10.33464672,872.8299999999999
199,7,1993,132,MATTESON,60443.0,OTHERS,100,71.45,33,177.79000000000002,676.74,276,77918.61,905880.03,373475.52,350.43208200000004,94.093494,5.98445595,10.021176,12.70488846,4.28947959,8.42883162,3.94949181,6.2339838,11.64090642,2.59986408,4.66436751,3.70905381,2.65115598,7.26423126,6.36020979,7.08536796,776.74
199,7,1993,134,WEST CHICAGO,60185.0,OTHERS,90,70.24,32,157.11,665.26,270,45930.56,479043.84,244565.76,343.120576,97.6354432,4.4648272,9.22192,13.3571712,4.95608224,7.03077856,2.8848224,6.22892,12.4197216,3.53217984,4.60622848,4.2408304,1.932179936,8.13840864,6.17301024,6.4544220800000005,755.26
199,7,1993,137,EVANSTON,60201.0,OTHERS,123,60.4,29,221.55,653.3199999999999,270,15846.760000000002,943801.52,285962.591,318.02821,75.563676,6.8397428,9.43909922,10.02427224,2.69688545,6.8858267,5.45256492,5.19074219,9.57849265,1.05139297,3.6817196500000007,2.02900385,2.10278594,4.7331132,4.13179008,7.38108957,776.3199999999999
200,7,1993,2,RIVER FOREST,60305.0,OTHERS,11,13.43,7,19.39,147.88,42,363.02,64810.2,0.0,73.8724385,17.7174368,1.97423226,2.1904341900000004,2.10765961,0.727673842,2.08334686,1.4043409100000002,1.27235402,2.12509745,0.207422936,0.579317592,0.37084705,0.46513019,0.7867405000000001,0.8359772400000001,2.00502505,158.88
200,7,1993,2,RIVER FOREST,60305.0,SUAVE COND,73,23.76,24,72.27,229.66,144,1244.64,222206.4,0.0,253.276932,60.74549760000001,6.76879632,7.510060080000001,7.22626152,2.494881744,7.142903519999999,4.81488312,4.36235664,7.286048399999999,0.7111643519999999,1.986231744,1.2714756,1.59473208,2.6973960000000003,2.86620768,6.8743716,302.66
200,7,1993,5,PALATINE,60067.0,OTHERS,20,22.6,11,41.33,235.07,66,7841.79,230310.74,114039.42,120.146081,29.2208268,2.4073687,3.68584392,3.77278,1.13400738,2.91043786,1.063070305,1.9569583,4.51624833,0.6445921020000001,1.59710276,1.19333412,0.96569,2.24169484,2.15902412,3.0009639000000004,255.07
200,7,1993,5,PALATINE,60067.0,SUAVE COND,121,25.74,26,119.79,247.84,156,18535.14,544370.84,269547.72,283.981646,69.06740880000001,5.690144200000001,8.71199472,8.91748,2.68038108,6.879216759999999,2.51271163,4.6255378,10.67476878,1.523581332,3.774970160000001,2.82060792,2.28254,5.29855144,5.10314792,7.093187400000001,368.84
200,7,1993,8,OAK LAWN,60453.0,OTHERS,21,34.35,14,48.19,328.25,90,11743.9,228304.86,0.0,148.35814,38.774442,2.95150114,4.4018478000000005,4.8021554,1.8444958,3.50520996,2.91832758,2.43438734,3.96304636,0.5292714419999999,1.607083884,0.9493485399999998,1.1420444559999998,2.1363552,2.0913929399999995,3.31388722,349.25
200,7,1993,8,OAK LAWN,60453.0,SUAVE COND,137,25.74,26,135.63,249.76,156,21810.1,423994.74,0.0,275.52226,72.00967800000001,5.48135926,8.174860200000001,8.9182886,3.4254922,6.50967564,5.419751219999999,4.52100506,7.35994324,0.982932678,2.984584356,1.7630758599999998,2.120939704,3.9675168,3.88401546,6.15436198,386.76
200,7,1993,9,MORTON GROVE,60053.0,OTHERS,21,29.69,12,48.2,259.18,72,5033.39976,106845.24,0.0,129.445812,31.402734,2.5385286,4.30415832,3.99534744,1.16196564,2.76006228,2.01937044,1.70460048,4.307934,0.43021956,1.5675475199999995,0.65947152,0.8172684,1.99776708,1.47673992,3.47542584,280.18
200,7,1993,9,MORTON GROVE,60053.0,SUAVE COND,61,18.81,19,60.39,181.11,114,7969.54962,169171.63,0.0,204.955869,49.7209955,4.0193369500000005,6.81491734,6.32596678,1.83977893,4.37009861,3.19733653,2.69895076,6.8208955,0.68118097,2.48195024,1.04416324,1.2940083,3.1631312100000004,2.3381715400000003,5.50275758,242.11
200,7,1993,12,CHICAGO,60660.0,OTHERS,41,34.27,15,73.92,332.59000000000003,90,10494.45,393960.3,172145.1,149.949885,29.3852715,7.3889226,4.242240000000001,2.5106514000000004,0.85818624,6.77455995,2.63499045,3.05691,5.864124,0.760023255,0.87507264,0.69552585,0.30854154,1.63509585,1.00406745,4.9994235,373.59
200,7,1993,12,CHICAGO,60660.0,SUAVE COND,251,25.74,26,248.49,246.32,156,18190.38,682864.52,298384.84,259.913134,50.9344706,12.80746584,7.353216000000001,4.35179576,1.487522816,11.74257058,4.56731678,5.298644,10.1644816,1.317373642,1.516792576,1.20557814,0.534805336,2.83416614,1.74038358,8.6656674,497.32
200,7,1993,14,GLENVIEW,60025.0,OTHERS,13,15.24,7,28.38,123.45,48,3137.33,120998.01,62093.28999999999,77.307503,19.1454298,1.30432589,2.37182288,2.5685912,0.755260058,1.56346246,1.0931522,1.0565316299999998,2.53614032,0.315461524,0.9788436,0.47471382,0.6207796000000001,1.29430525,1.09549342,1.842316,136.45
200,7,1993,14,GLENVIEW,60025.0,SUAVE COND,141,26.73,27,139.59,257.02,162,12101.13,466706.61,239502.69,298.186083,73.8466578,5.03097129,9.14845968,9.9074232,2.913145938,6.03049806,4.2164442,4.07519343,9.78225552,1.216780164,3.7755396,1.83103902,2.3944356,4.99232025,4.22547462,7.106076,398.02
200,7,1993,18,RIVER GROVE,60171.0,OTHERS,33,40.39,18,69.39,373.98,114,13310.46,292189.14,0.0,187.05555,45.5460804,4.838497200000001,5.88044232,5.5181826,1.76287734,4.6152558,3.87578916,2.9781738,5.6503386,0.5083135379999999,1.746634932,1.07996832,0.969121152,2.25494838,2.04908958,5.09363028,406.98
200,7,1993,18,RIVER GROVE,60171.0,SUAVE COND,319,24.75,25,315.81,241.89,150,18486.75,405818.25,0.0,259.799375,63.258445,6.720135000000001,8.167281,7.6641425,2.44844075,6.4100775,5.3830405,4.1363525,7.8476925,0.705991025,2.42588185,1.499956,1.3460016,3.13187275,2.84595775,7.074486500000001,560.89
200,7,1993,21,HANOVER PARK,60103.0,OTHERS,34,29.44,13,76.03,290.29,78,6628.7,174188.82,0.0,139.310522,40.4350882,1.80484369,3.45958886,5.60123902,2.1343283,3.36688378,0.83784129,2.45716328,5.27892196,1.240089175,2.57519834,1.8939544,0.95664023,3.81528732,2.85059476,2.45685466,324.29
200,7,1993,21,HANOVER PARK,60103.0,SUAVE COND,183,25.74,26,181.17,247.54,156,13257.4,348377.64,0.0,278.621044,80.8701764,3.60968738,6.91917772,11.20247804,4.2686566,6.73376756,1.67568258,4.91432656,10.55784392,2.48017835,5.15039668,3.7879088,1.91328046,7.63057464,5.70118952,4.91370932,430.54
200,7,1993,28,MOUNT PROSPECT,60056.0,OTHERS,12,13.18,6,21.18,124.95,36,2319.24,45776.76,0.0,64.791204,15.8790564,1.2636003,2.1377538,1.976652,0.6219939600000001,1.40161032,0.8466010799999999,0.8895348599999999,2.33435118,0.26347554,0.90655572,0.40457856,0.45452652,1.17003126,0.8591051399999999,1.66920072,136.95
200,7,1993,28,MOUNT PROSPECT,60056.0,SUAVE COND,93,24.75,25,92.07,237.34,150,9663.5,190736.5,0.0,269.96335,66.162735,5.26500125,8.9073075,8.23605,2.5916415,5.8400430000000005,3.5275045,3.70639525,9.72646325,1.09781475,3.7773155,1.685744,1.8938605,4.875130250000001,3.57960475,6.955003,330.34000000000003
200,7,1993,32,PARK RIDGE,60068.0,OTHERS,29,41.34,16,63.92,355.8,108,15325.28,295947.36,0.0,170.7916,38.4184608,4.64489552,5.497064,4.57401888,1.284021856,4.2452736,2.88156752,2.59778288,5.5064336,0.48089504,1.59135296,0.94055184,1.00730064,2.072248,1.94785248,4.80465168,384.8
